,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
247842,124093,Antoine Valois-Fortier,M,26.0,190.0,81.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,
247860,124104,Ubaldina Valoyes Cuesta,F,34.0,162.0,75.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,
247865,124108,Silvia Valsecchi,F,34.0,160.0,60.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,
247883,124119,Alejandro Valverde Belmonte,M,36.0,177.0,63.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
247899,124125,Mrton Gyrgy Vmos,M,24.0,202.0,105.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
247907,124131,Vn Ngc T,F,28.0,158.0,46.0,Vietnam,VIE,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,
247909,124133,Nol van 't End,M,25.0,185.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,
247911,124135,Nils van 't Hoenderdaal,M,22.0,178.0,86.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,
247924,124142,Philipine van Aanholt,F,24.0,171.0,65.0,Aruba,ARU,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,
247927,124143,Evi Van Acker,F,30.0,172.0,70.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,
247972,124153,Naomi Frances van As,F,33.0,179.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
247999,124157,Seve van Ass,M,24.0,178.0,70.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
248005,124161,Florent Van Aubel,M,24.0,178.0,73.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
248007,124162,Greg Van Avermaet,M,31.0,181.0,74.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",Gold
248054,124191,Merle van Benthem,F,23.0,170.0,68.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,
248070,124195,Martina Eva van Berkel,F,27.0,166.0,54.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,
248071,124195,Martina Eva van Berkel,F,27.0,166.0,54.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,
248072,124195,Martina Eva van Berkel,F,27.0,166.0,54.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,
248152,124238,Lucy Van Dalen-Oliver,F,27.0,168.0,53.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",
248221,124271,Theo van de Vendel,M,35.0,176.0,73.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
248222,124271,Theo van de Vendel,M,35.0,176.0,73.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
248269,124297,Sjef van den Berg,M,21.0,183.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
248270,124297,Sjef van den Berg,M,21.0,183.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
248347,124330,Bjrn van den Ende,M,30.0,190.0,70.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
248396,124346,Anna van der Breggen,F,26.0,167.0,56.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",Gold
248397,124346,Anna van der Breggen,F,26.0,167.0,56.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,Bronze
248398,124347,Joost van der Burg,M,22.0,181.0,72.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
248403,124348,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Silver
248404,124348,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,
248405,124348,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
248408,124350,David van der Colff,M,19.0,,,Botswana,BOT,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,
248448,124370,Laura van der Heijden,F,26.0,172.0,68.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
248449,124371,Patrick Arnoud van der Heijden,M,23.0,180.0,70.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
248450,124372,Yuri Vitor van der Heijden,M,26.0,178.0,76.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
248480,124386,Robert Adriaan van der Horst,M,31.0,179.0,74.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
248543,124420,Maud van der Meer,F,24.0,180.0,64.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
248564,124432,Thomas Van der Plaetsen,M,25.0,186.0,81.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,
248627,124467,Nicole van der Velden,F,21.0,168.0,62.0,Aruba,ARU,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
248632,124470,Rick Antonius van der Ven,M,25.0,181.0,76.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
248633,124470,Rick Antonius van der Ven,M,25.0,181.0,76.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
248643,124472,Maikel Leonardus van der Vleuten,M,28.0,170.0,60.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
248644,124472,Maikel Leonardus van der Vleuten,M,28.0,170.0,60.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
248649,124476,Jantine van der Vlist,F,30.0,183.0,73.0,Netherlands-2,NED,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
248676,124488,Vincent van der Want,M,30.0,198.0,90.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
248684,124492,Mink Alphons van der Weerden,M,27.0,178.0,83.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
248733,124520,"Eleonora Maria ""Ellen"" van Dijk",F,29.0,182.0,71.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",
248734,124520,"Eleonora Maria ""Ellen"" van Dijk",F,29.0,182.0,71.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,
248778,124545,Arthur Van Doren,M,21.0,178.0,74.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
248784,124548,Wianka van Dorp,F,28.0,177.0,72.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
248819,124568,Emily Louise Van Egmond,F,23.0,179.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
248829,124575,Anicka van Emden,F,29.0,169.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Bronze
248836,124579,Saskia Loretta van Erven Garca,F,28.0,175.0,64.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",
248871,124598,Margot van Geffen,F,26.0,172.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
248876,124603,Lambertus Hendrikus Yuri van Gelder,M,33.0,161.0,62.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
248877,124603,Lambertus Hendrikus Yuri van Gelder,M,33.0,161.0,62.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
248880,124605,Twan Machiel Johannes van Gendt,M,24.0,178.0,85.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,
248881,124606,Jort van Gennep,M,21.0,185.0,70.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
248896,124610,Cline Henriette van Gerner,F,21.0,156.0,51.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
248897,124610,Cline Henriette van Gerner,F,21.0,156.0,51.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
248898,124610,Cline Henriette van Gerner,F,21.0,156.0,51.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
248899,124610,Cline Henriette van Gerner,F,21.0,156.0,51.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
248900,124610,Cline Henriette van Gerner,F,21.0,156.0,51.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
248903,124612,Sophie Johanna van Gestel,F,25.0,180.0,65.0,Netherlands-2,NED,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
248920,124622,Jelle van Gorkom,M,25.0,187.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,Silver
248943,124628,Maximilien Van Haaster,M,24.0,185.0,88.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
249024,124671,Seppe Van Holsbeke,M,28.0,193.0,93.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",
249044,124681,Rudolphus Antonie Cornelis Rudi van Houts,M,32.0,177.0,64.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
249065,124693,Marleen Maria van Iersel (-Ramond),F,28.0,178.0,68.0,Netherlands-1,NED,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
249127,124716,Adam Joseph Van Koeverden,M,34.0,182.0,85.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
249137,124724,Wannes Van Laer,M,31.0,181.0,81.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,
249148,124731,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
249149,124731,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
249150,124731,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
249151,124731,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
249184,124750,Nicky van Leuveren,F,26.0,175.0,58.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
249220,124771,Caia Jaqueline van Maasakker,F,27.0,180.0,69.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
249223,124773,Kitty van Male,F,28.0,170.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
249249,124790,Evan Van Moerkerke,M,22.0,205.0,110.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
249269,124804,Wayde van Niekerk,M,24.0,183.0,70.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Gold
249288,124818,Sanne van Olphen,F,27.0,177.0,68.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
249321,124837,Vera Dorothea Wilhelmina van Pol,F,22.0,157.0,54.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
249322,124837,Vera Dorothea Wilhelmina van Pol,F,22.0,157.0,54.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
249354,124856,Reinhardt van Rensburg,M,24.0,185.0,73.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,
249362,124862,Marten Van Riel,M,23.0,183.0,64.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
249368,124864,Laurine van Riessen,F,28.0,167.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
249369,124864,Laurine van Riessen,F,28.0,167.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
249370,124864,Laurine van Riessen,F,28.0,167.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,
249380,124869,Dorian Benno Eric van Rijsselberge,M,27.0,189.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,Gold
249390,124875,Olivia van Rooijen,F,27.0,182.0,71.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
249401,124880,Rocco van Rooyen,M,23.0,190.0,98.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,
249422,124886,Sharon van Rouwendaal,F,22.0,173.0,65.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
249423,124886,Sharon van Rouwendaal,F,22.0,173.0,65.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Gold
249443,124898,Rutger van Schaardenburg,M,28.0,188.0,80.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,
249444,124899,Tessa Johanna van Schagen,F,22.0,168.0,64.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,
249445,124899,Tessa Johanna van Schagen,F,22.0,168.0,64.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,
249459,124905,Peter van der Noort van Schie,M,28.0,200.0,98.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
249462,124908,Jan-Willem van Schip,M,21.0,194.0,83.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
249465,124910,Willem Van Schuerbeeck,M,31.0,179.0,60.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
249471,124914,Caitlin Van Sickle,F,26.0,166.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
249472,124915,Diederik van Silfhout,M,28.0,190.0,87.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
249473,124915,Diederik van Silfhout,M,28.0,190.0,87.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",
249482,124918,Charline Van Snick,F,25.0,157.0,48.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,
249498,124925,Joris Van Springel,M,53.0,171.0,69.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
249513,124936,Elliot Van Strydonck,M,28.0,185.0,75.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
249528,124944,Dirk Van Tichelt,M,32.0,173.0,73.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Bronze
249548,124956,Anneloes van Veen,F,25.0,177.0,67.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
249549,124957,Jos van Veen,F,30.0,195.0,87.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
249577,124967,Annemiek Adriana van Vleuten,F,33.0,168.0,59.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",
249654,125015,Janine van Wyk,F,29.0,162.0,60.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
249676,125025,Jaco Phillipus Van Zyl,M,37.0,180.0,74.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
249683,125027,"Louis Jacobus ""L. J."" van Zyl",M,31.0,182.0,79.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,
249699,125035,Vincent Vanasch,M,28.0,180.0,78.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
249809,125093,Arianna Fritzallen Vanderpool-Wallace,F,26.0,168.0,61.0,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
249810,125093,Arianna Fritzallen Vanderpool-Wallace,F,26.0,168.0,61.0,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
249831,125106,"Colleen Mullarkey (Colleen Hutchins-) ""CoCo"" Vandeweghe (-Mullarkey)",F,24.0,185.0,70.0,United States-2,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
249836,125110,Jan Vandrey,M,24.0,188.0,88.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
249852,125122,Margit Vanek,F,30.0,178.0,59.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
249856,125125,Federico Vanelli,M,25.0,183.0,82.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,
249871,125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
249872,125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
249873,125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
249874,125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
249875,125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
249876,125137,Elke Vanhoof,F,24.0,163.0,60.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,
249896,125150,Emmanuel Vanluchene,M,23.0,179.0,71.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
249897,125150,Emmanuel Vanluchene,M,23.0,179.0,71.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
249898,125150,Emmanuel Vanluchene,M,23.0,179.0,71.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,
250013,125218,Birsel Vardarl Demirmen,F,32.0,175.0,60.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
250028,125229,Bruno Miguel Semedo Varela,M,21.0,190.0,84.0,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
250038,125237,Christiaan Varenhorst,M,26.0,212.0,106.0,Netherlands-2,NED,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
250056,125245,Dniel Rudolf Varga,M,32.0,201.0,96.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
250060,125247,Dnes Andor Varga,M,29.0,193.0,96.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
250066,125249,Erik Varga,M,40.0,184.0,90.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,
250108,125264,Richard Varga,M,27.0,188.0,65.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
250126,125274,Allans Josu Vargas Murillo,M,22.0,184.0,69.0,Honduras,HON,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
250129,125276,Antonio Vargas,M,19.0,168.0,52.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,
250132,125278,Daniel Vargas Osorio,M,29.0,197.0,94.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
250134,125279,Daniel de Jess Vargas Snchez,M,32.0,162.0,53.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
250140,125284,Fidel Antonio Vargas Duany,M,24.0,186.0,91.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",
250144,125288,Gregory Maxdier Vargas Diaz,M,30.0,182.0,90.0,Venezuela,VEN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
250150,125294,Jos Gregorio Vargas Diaz,M,34.0,196.0,109.0,Venezuela,VEN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
250171,125304,Ricardo David Vargas Jacobo,M,18.0,180.0,79.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
250172,125305,Richard Egrey Vargas Carrillo,M,21.0,175.0,58.0,Venezuela,VEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,
250174,125307,Laura Vargas Koch,F,26.0,173.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Bronze
250298,125363,Henrik Vasbnyai,M,25.0,187.0,84.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
